dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1636768800,2021-11-13 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.46,10000,272.61,271.97,274.04,277.11,1011,,,81,3.6,240,,0.11,,,,90,500,Rain,light rain,10n
1636772400,2021-11-13 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.05,10000,271.8,270.03,273.96,276.11,1011,,,78,6.17,260,12.35,,,,,90,804,Clouds,overcast clouds,04n
1636776000,2021-11-13 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.73,,271.37,270.51,272.94,275.45,1011,,,77,4.47,234,7.15,,,,,76,803,Clouds,broken clouds,04n
1636779600,2021-11-13 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.33,,271.18,270.02,273.48,275.21,1011,,,78,4.47,264,9.39,,,,,65,803,Clouds,broken clouds,04n
1636783200,2021-11-13 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.41,10000,271.56,270.34,273.63,275.21,1012,,,80,4.12,250,,,,,,90,804,Clouds,overcast clouds,04n
1636786800,2021-11-13 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.19,,271.66,269.58,273.63,275.77,1011,,,82,4.92,259,8.49,,,,,96,804,Clouds,overcast clouds,04n
1636790400,2021-11-13 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.1,,271.73,269.47,273.75,275.21,1011,,,83,4.92,257,7.6,,,,,97,804,Clouds,overcast clouds,04n
1636794000,2021-11-13 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.19,,271.95,270.13,273.63,275.21,1011,,,84,4.02,245,7.6,,,,,100,804,Clouds,overcast clouds,04n
1636797600,2021-11-13 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.28,,272.03,269.45,273.83,275.77,1011,,,84,5.36,233,7.6,,,,,68,803,Clouds,broken clouds,04n
1636801200,2021-11-13 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.69,10000,272.24,270.37,273.83,276.11,1012,,,83,4.63,270,,,,,,90,804,Clouds,overcast clouds,04n
1636804800,2021-11-13 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.82,10000,272.5,269.98,274.04,276.32,1012,,,84,5.66,260,10.8,,,,,90,804,Clouds,overcast clouds,04n
1636808400,2021-11-13 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.06,10000,272.71,270.55,274.3,276.32,1013,,,84,5.14,250,11.32,,,,,90,804,Clouds,overcast clouds,04d
1636812000,2021-11-13 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.2,10000,273.27,270.72,274.76,276.11,1014,,,87,5.14,260,9.77,,,,,90,804,Clouds,overcast clouds,04d
1636815600,2021-11-13 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.86,10000,273.76,270.84,274.96,277.11,1014,,,86,6.69,270,,0.12,,,,90,500,Rain,light rain,10d
1636819200,2021-11-13 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.85,10000,273.42,270.83,274.96,277.11,1015,,,84,6.69,280,10.8,0.13,,,,90,500,Rain,light rain,10d
1636822800,2021-11-13 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,276,10000,273.08,270.28,275.29,277.11,1015,,,81,8.75,280,11.32,,,,,90,500,Rain,light rain,10d
1636826400,2021-11-13 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,276.13,10000,272.58,270.8,274.96,277.11,1015,,,77,7.72,270,11.83,,,,,90,804,Clouds,overcast clouds,04d
1636830000,2021-11-13 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.59,10000,272.42,270.1,274.05,277.11,1015,,,79,7.72,270,11.83,,,,,90,500,Rain,light rain,10d
1636833600,2021-11-13 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.61,10000,271.97,270.75,274.86,277.11,1015,,,76,6.17,260,10.8,,,,,90,804,Clouds,overcast clouds,04d
1636837200,2021-11-13 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.69,10000,272.04,271.61,274.86,277.11,1015,,,76,4.63,260,9.26,,,,,90,804,Clouds,overcast clouds,04d
1636840800,2021-11-13 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.11,,271.86,270.73,274.85,276.88,1015,,,78,4.92,240,7.15,,,,,90,804,Clouds,overcast clouds,04d
1636844400,2021-11-13 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.06,10000,271.81,271.14,274.3,276.32,1015,,,78,4.12,250,,,,,,90,804,Clouds,overcast clouds,04n
1636848000,2021-11-14 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.06,10000,271.81,270.28,274.3,276.32,1016,,,78,5.66,240,,,,,,90,804,Clouds,overcast clouds,04n
1636851600,2021-11-14 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.97,10000,271.89,270.72,273.96,276.32,1016,,,79,4.63,240,,,,,,90,804,Clouds,overcast clouds,04n
1636855200,2021-11-14 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.91,10000,271.84,270.95,274.3,276.11,1016,,,79,4.12,240,8.23,,,,,90,804,Clouds,overcast clouds,04n
1636858800,2021-11-14 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.83,10000,271.62,271.59,273.96,276.11,1016,,,78,3.09,230,,,,,,90,804,Clouds,overcast clouds,04n
1636862400,2021-11-14 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.83,10000,271.46,270.85,273.96,276.11,1015,,,77,4.12,230,,,,,,90,804,Clouds,overcast clouds,04n
1636866000,2021-11-14 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.82,10000,271.3,270.53,274.04,276.11,1015,,,76,4.63,230,,,,,,90,804,Clouds,overcast clouds,04n
1636869600,2021-11-14 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.62,10000,271.12,271.34,273.75,276.11,1015,,,76,3.09,240,,,,,,90,804,Clouds,overcast clouds,04n
1636873200,2021-11-14 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.19,,271.22,271.19,273.75,275.77,1013,,,79,2.68,216,4.47,,,,,100,804,Clouds,overcast clouds,04n
1636876800,2021-11-14 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.01,,271.36,271.42,273.74,275.77,1013,,,81,2.24,229,4.92,,,,,100,804,Clouds,overcast clouds,04n
1636880400,2021-11-14 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274,,271.35,270.56,273.74,275.21,1012,,,81,3.13,247,6.71,,,,,100,804,Clouds,overcast clouds,04n
1636884000,2021-11-14 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.04,10000,271.24,269.56,272.96,275.11,1012,,,80,4.63,220,,,,,,90,804,Clouds,overcast clouds,04n
1636887600,2021-11-14 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.23,,271.4,269.27,272.63,274.66,1010,,,86,3.58,190,5.81,,,,,100,804,Clouds,overcast clouds,04n
1636891200,2021-11-14 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.31,,271.88,269.73,272.92,274.66,1009,,,89,3.13,161,6.26,,,,,99,804,Clouds,overcast clouds,04n
1636894800,2021-11-14 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.96,10000,271.9,269.46,272.96,275.21,1008,,,85,4.63,190,10.29,,,0.24,,90,600,Snow,light snow,13d
1636898400,2021-11-14 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.67,,272.33,270.57,272.96,274.66,1008,,,90,2.68,186,8.05,,,0.72,,100,601,Snow,snow,13d
1636902000,2021-11-14 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.34,,272.44,269.4,272.96,274.66,1007,,,93,3.58,219,7.6,,,1.38,,100,601,Snow,snow,13d
1636905600,2021-11-14 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.35,,272.58,269.1,272.96,274.08,1006,,,94,4.02,218,6.71,,,1.11,,100,601,Snow,snow,13d
1636909200,2021-11-14 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.1,8047,272.84,269.95,273.48,275.21,1005,,,91,4.12,230,9.26,,,1.27,,90,721,Haze,haze,50d
1636909200,2021-11-14 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.1,8047,272.84,269.95,273.48,275.21,1005,,,91,4.12,230,9.26,,,1.27,,90,601,Snow,snow,13d
1636912800,2021-11-14 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.01,,273.16,269.35,273.74,275.77,1005,,,94,4.92,215,8.49,0.76,,,,100,500,Rain,light rain,10d
1636916400,2021-11-14 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.46,,273.6,268.51,273.96,275.77,1005,,,94,8.05,254,11.62,0.93,,,,91,500,Rain,light rain,10d
1636920000,2021-11-14 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.28,,272.73,269.23,273.75,275.77,1006,,,89,5.81,251,8.49,0.38,,,,99,500,Rain,light rain,10d
1636923600,2021-11-14 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.12,,272.59,269.02,273.8,275.21,1007,,,89,5.81,270,9.83,,,,,97,804,Clouds,overcast clouds,04d
1636927200,2021-11-14 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.19,10000,272.65,268.49,273.48,275.21,1008,,,89,7.2,260,14.4,,,,,90,500,Rain,light rain,10d
1636930800,2021-11-14 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.11,9656,272.44,267.8,273.65,275.21,1009,,,88,8.75,270,12.86,,,,,90,721,Haze,haze,50n
1636934400,2021-11-15 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.92,4828,272.42,268.14,273.27,275.21,1010,,,89,7.2,280,12.86,,,,,90,600,Snow,light snow,13n
1636938000,2021-11-15 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.92,,272.42,267.93,273.27,275.21,1010,,,89,7.72,280,12.35,,,,,90,804,Clouds,overcast clouds,04n
1636941600,2021-11-15 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.95,10000,271.89,267.97,273.65,275.08,1011,,,85,7.72,280,12.35,,,,,90,804,Clouds,overcast clouds,04n
1636945200,2021-11-15 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.95,10000,272.03,266.95,273.65,274.66,1012,,,86,12.35,270,,,,,,90,804,Clouds,overcast clouds,04n
1636948800,2021-11-15 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.95,10000,271.75,266.95,273.46,274.66,1013,,,84,12.86,260,,,,,,90,804,Clouds,overcast clouds,04n
1636952400,2021-11-15 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.76,,271.58,268.57,272.96,274.66,1014,,,84,5.81,256,11.62,,,,,81,803,Clouds,broken clouds,04n
1636956000,2021-11-15 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.67,,271.64,268.93,272.96,274.66,1014,,,85,4.92,284,8.94,,,,,74,803,Clouds,broken clouds,04n
1636959600,2021-11-15 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.4,,271.41,268.86,272.96,274.66,1015,,,85,4.47,284,6.71,,,,,67,803,Clouds,broken clouds,04n
1636963200,2021-11-15 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.31,,271.33,268.48,272.34,274.07,1016,,,85,4.92,283,8.05,,,,,73,803,Clouds,broken clouds,04n
1636966800,2021-11-15 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.8,,270.99,267.84,271.79,273.48,1016,,,86,4.92,255,7.15,,,,,83,803,Clouds,broken clouds,04n
1636970400,2021-11-15 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.03,,270.36,268.19,270.96,273.26,1017,,,87,3.13,274,5.36,,,,,64,803,Clouds,broken clouds,04n
1636974000,2021-11-15 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.06,10000,269.67,266.21,270.16,272.7,1017,,,89,4.12,250,,,,,,1,800,Clear,sky is clear,01n
1636977600,2021-11-15 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.53,10000,269.28,265.56,269.05,272.08,1018,,,90,4.12,250,,,,,,1,800,Clear,sky is clear,01n
1636981200,2021-11-15 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.65,10000,269.4,265.71,269.05,272.08,1019,,,90,4.12,230,,,,,,1,800,Clear,sky is clear,01d
1636984800,2021-11-15 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.48,10000,269.96,266.06,270.97,273.08,1020,,,88,5.14,230,,,,,,1,800,Clear,sky is clear,01d
1636988400,2021-11-15 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.1,,271.14,270.35,272.71,274.1,1020,,,85,2.24,257,4.47,,,,,77,803,Clouds,broken clouds,04d
1636992000,2021-11-15 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.28,,271.45,270.9,272.38,275.21,1020,,,80,3.13,261,5.81,,,,,92,804,Clouds,overcast clouds,04d
1636995600,2021-11-15 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.39,10000,270.93,269.44,273.11,276.32,1020,,,76,5.66,240,,,,,,20,801,Clouds,few clouds,02d
1636999200,2021-11-15 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.89,10000,271.04,269.83,273.96,276.32,1019,,,74,6.17,240,,,,,,20,801,Clouds,few clouds,02d
1637002800,2021-11-15 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.04,10000,271,270.02,274.05,276.32,1019,,,73,6.17,250,,0.11,,,,40,500,Rain,light rain,10d
1637006400,2021-11-15 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.19,3219,271.45,272.03,273.96,276.11,1019,,,75,3.09,240,,0.12,,,,20,600,Snow,light snow,13d
1637006400,2021-11-15 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.19,3219,271.45,272.03,273.96,276.11,1019,,,75,3.09,240,,0.12,,,,20,500,Rain,light rain,10d
1637010000,2021-11-15 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.09,10000,271.53,275.09,274.05,276.32,1019,,,76,0,0,,0.12,,,,20,500,Rain,light rain,10d
1637013600,2021-11-15 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.93,10000,271.85,272.7,273.49,276.11,1019,,,79,2.06,220,,0.19,,,,90,500,Rain,light rain,10d
1637017200,2021-11-15 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.26,,272.3,274.26,272.38,274.75,1018,,,86,0.89,165,2.24,0.25,,,,90,500,Rain,light rain,10n
1637020800,2021-11-16 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.16,,272.49,274.16,272.51,274.75,1018,,,88,0.45,197,2.24,0.24,,,,99,500,Rain,light rain,10n
1637024400,2021-11-16 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.99,,272.61,271.94,273.07,275.21,1018,,,90,1.79,189,3.58,,,0.12,,91,600,Snow,light snow,13n
1637028000,2021-11-16 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.09,,272.7,274.09,273.07,275.21,1019,,,90,0.45,186,1.79,,,,,90,804,Clouds,overcast clouds,04n
1637031600,2021-11-16 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.28,,272.86,274.28,273.63,275.21,1018,,,90,0.89,171,2.24,,,,,93,804,Clouds,overcast clouds,04n
1637035200,2021-11-16 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.6,,273.01,274.6,273.63,275.77,1018,,,89,0.89,170,2.24,,,,,71,803,Clouds,broken clouds,04n
1637038800,2021-11-16 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.12,10000,272.9,273.58,273.63,276.11,1018,,,85,1.54,160,,,,,,90,804,Clouds,overcast clouds,04n
1637042400,2021-11-16 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.12,10000,272.9,275.12,273.63,276.11,1018,,,85,0,0,,,,,,90,804,Clouds,overcast clouds,04n
1637046000,2021-11-16 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.17,10000,273.24,273.64,273.56,276.11,1018,,,87,1.54,110,,,,,,90,804,Clouds,overcast clouds,04n
1637049600,2021-11-16 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.22,10000,273.29,273.7,272.44,276.11,1018,,,87,1.54,90,,,,,,90,804,Clouds,overcast clouds,04n
1637053200,2021-11-16 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.96,10000,272.31,271.57,272.08,275.11,1018,,,88,2.06,70,,,,,,1,800,Clear,sky is clear,01n
1637056800,2021-11-16 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.24,10000,271.96,271.44,271.33,274.66,1018,,,90,1.54,80,,,,,,1,800,Clear,sky is clear,01n
1637060400,2021-11-16 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.39,,272.48,270.69,272.08,274.1,1017,,,93,2.24,94,3.58,,,,,100,804,Clouds,overcast clouds,04n
1637064000,2021-11-16 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.4,10000,272.36,269.87,272.44,274.11,1018,,,92,3.09,110,,,,,,1,800,Clear,sky is clear,01n
1637067600,2021-11-16 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.34,6437,272.31,269.8,272.71,274.11,1018,,,92,3.09,110,,,,,,1,701,Mist,mist,50d
1637071200,2021-11-16 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.41,8047,273.11,271.09,273.83,275.21,1019,,,91,3.09,120,,,,,,1,721,Haze,haze,50d
1637074800,2021-11-16 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,276.73,10000,274.45,273.19,275.41,277.43,1019,,,85,4.12,120,,,,,,1,800,Clear,sky is clear,01d
1637078400,2021-11-16 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,279.42,10000,275.69,276.5,277.63,280.21,1019,,,77,4.12,130,,,,,,1,800,Clear,sky is clear,01d
1637082000,2021-11-16 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.55,10000,276.4,278.68,279.6,282.11,1018,,,70,5.14,120,,,,,,1,800,Clear,sky is clear,01d
1637085600,2021-11-16 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,282.61,,277.01,280.69,281.08,283.23,1016,,,68,3.58,130,5.36,,,,,93,804,Clouds,overcast clouds,04d
1637089200,2021-11-16 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,283.81,10000,277.29,282.6,281.96,285.11,1016,,,64,4.12,130,,,,,,1,800,Clear,sky is clear,01d
1637092800,2021-11-16 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,284.74,10000,277.25,283.52,282.38,286.11,1016,,,60,3.09,140,,,,,,1,800,Clear,sky is clear,01d
1637096400,2021-11-16 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,284.6,,278.04,283.47,283.55,285.21,1015,,,64,3.58,115,5.36,,,,,2,800,Clear,sky is clear,01d
1637100000,2021-11-16 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,283.04,,277.63,282.03,281.27,283.55,1015,,,69,2.24,130,3.58,,,,,23,801,Clouds,few clouds,02d
1637103600,2021-11-16 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.44,,277.08,280.15,280.15,282.43,1015,,,74,2.24,131,4.47,,,,,73,803,Clouds,broken clouds,04n
1637107200,2021-11-17 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.22,10000,276.87,278.99,279.18,282.11,1015,,,74,3.6,150,,,,,,1,800,Clear,sky is clear,01n
1637110800,2021-11-17 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.35,10000,277,278.88,279.04,282.12,1015,,,74,4.12,150,,,,,,1,800,Clear,sky is clear,01n
1637114400,2021-11-17 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.81,,277.82,279.5,279.96,282.44,1013,,,76,4.02,107,6.71,,,,,92,804,Clouds,overcast clouds,04n
1637118000,2021-11-17 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,282.82,,278.99,280.95,280.08,283.55,1013,,,77,3.58,170,6.71,,,,,98,804,Clouds,overcast clouds,04n
1637121600,2021-11-17 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,283.84,,280.72,283.08,280.71,284.66,1012,,,81,4.02,138,7.6,,,,,100,804,Clouds,overcast clouds,04n
1637125200,2021-11-17 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,284.79,10000,282.18,284.2,281.96,286.11,1012,,,84,5.14,190,10.29,,,,,75,803,Clouds,broken clouds,04n
1637128800,2021-11-17 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,285.85,10000,284.09,285.5,283.63,287.11,1012,,,89,6.17,190,9.26,,,,,75,803,Clouds,broken clouds,04n
1637132400,2021-11-17 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.27,,285.82,287.11,285.15,287.68,1011,,,91,4.47,208,7.6,,,,,100,804,Clouds,overcast clouds,04n
1637136000,2021-11-17 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.76,,286.14,287.63,285.71,288.24,1011,,,90,4.92,232,7.6,,,,,100,804,Clouds,overcast clouds,04n
1637139600,2021-11-17 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.06,10000,286.26,287.93,285.96,289.11,1011,,,89,6.69,200,13.38,,,,,75,803,Clouds,broken clouds,04n
1637143200,2021-11-17 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.79,,286.17,287.66,285.96,289.08,1011,,,90,4.92,222,9.39,,,,,100,804,Clouds,overcast clouds,04n
1637146800,2021-11-17 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.08,,286.28,287.95,286.79,289.08,1011,,,89,5.81,155,9.83,,,,,98,804,Clouds,overcast clouds,04n
1637150400,2021-11-17 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.49,,286.52,288.38,286.96,289.08,1012,,,88,4.92,209,9.39,,,,,82,803,Clouds,broken clouds,04n
1637154000,2021-11-17 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.25,,286.28,288.11,286.96,289.08,1012,,,88,4.92,190,9.39,,,,,85,804,Clouds,overcast clouds,04d
1637157600,2021-11-17 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.5,,286.17,288.34,287.9,289.08,1012,,,86,4.92,196,8.49,,,,,96,804,Clouds,overcast clouds,04d
1637161200,2021-11-17 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.69,,286.18,288.52,288.07,289.66,1012,,,85,4.92,210,9.83,,,,,100,804,Clouds,overcast clouds,04d
1637164800,2021-11-17 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.95,10000,286.07,288.75,288.19,290.11,1013,,,83,7.72,210,12.35,,,,,90,804,Clouds,overcast clouds,04d
1637168400,2021-11-17 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.84,10000,285.96,288.63,288.07,290.11,1012,,,83,7.2,220,12.86,,,,,90,804,Clouds,overcast clouds,04d
1637172000,2021-11-17 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.92,,286.47,287.83,287.62,289.37,1011,,,91,4.02,209,9.39,,,,,100,804,Clouds,overcast clouds,04d
1637175600,2021-11-17 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.93,,286.48,287.84,287.38,289.37,1011,,,91,4.47,209,8.94,,,,,100,804,Clouds,overcast clouds,04d
1637179200,2021-11-17 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.43,,286.63,288.34,287.71,289.37,1011,,,89,5.36,203,9.39,,,,,100,804,Clouds,overcast clouds,04d
1637182800,2021-11-17 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.69,10000,286.71,288.6,287.63,290.11,1012,,,88,5.14,200,9.77,0.12,,,,90,500,Rain,light rain,10d
1637186400,2021-11-17 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.09,6437,286.8,288.04,287.53,289.11,1012,,,92,6.69,210,9.77,,,,,90,701,Mist,mist,50d
1637190000,2021-11-17 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,287.91,,286.95,287.9,287.53,288.82,1012,,,94,4.92,206,8.05,0.32,,,,100,500,Rain,light rain,10n
1637193600,2021-11-18 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,288.66,,287.2,288.64,287.92,289.1,1012,,,91,5.81,201,9.83,0.44,,,,100,500,Rain,light rain,10n
1637197200,2021-11-18 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,289.01,10000,287.03,288.95,286.23,290.11,1012,,,88,6.69,220,11.32,0.39,,,,90,500,Rain,light rain,10n
1637200800,2021-11-18 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,286.9,6437,285.46,286.71,283.46,289.37,1013,,,91,7.72,300,11.83,1.36,,,,90,501,Rain,moderate rain,10n
1637204400,2021-11-18 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,283.65,4828,282.24,283.13,280.96,286.27,1015,,,91,6.69,300,,0.95,1.78,,,90,500,Rain,light rain,10n
1637204400,2021-11-18 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,283.65,4828,282.24,283.13,280.96,286.27,1015,,,91,6.69,300,,0.95,1.78,,,90,701,Mist,mist,50n
1637208000,2021-11-18 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,281.02,10000,279.48,277.13,279.76,283.82,1015,,,90,7.72,310,11.83,0.95,,,,90,500,Rain,light rain,10n
1637211600,2021-11-18 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,279.93,6437,278.72,277.13,279.2,281.11,1016,,,92,4.12,310,,2.98,,,,90,501,Rain,moderate rain,10n
1637215200,2021-11-18 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,279.64,10000,278.28,277.06,278.8,281.11,1016,,,91,3.6,290,,0.68,,,,90,500,Rain,light rain,10n
1637218800,2021-11-18 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,279.4,,278.35,276.09,278.46,280.21,1017,,,93,4.92,269,7.6,0.51,,,,100,500,Rain,light rain,10n
1637222400,2021-11-18 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,278.37,10000,276.55,274.94,277.53,280.11,1017,,,88,4.63,300,,0.34,,,,90,500,Rain,light rain,10n
